Received	Last location	Reason	Speed (kph)	Mileage (km)	Heading	GPS	Installed	Button	Door	Main power	Light	Temperature	Address	Longitude	Latitude	Altitude (m)	Name
7/15/2017 16:26	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 16:41	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 16:56	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 17:11	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 17:26	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 17:41	7/15/2017 10:15	Logging	69	0	348	5 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"Bremerhaven (Port Bremerhaven (Bremen, Germany, EU))"	8.6005	53.5331	7	591016
7/15/2017 17:54	7/15/2017 17:55	Tracking	50	0	0	5 / On / Valid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	_	591016
7/15/2017 17:56	_	Ping	_	_	_	_	_	_	_	_	_	_	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 17:57	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	90% / 4.05v	_	24.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 18:12	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 18:27	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 18:42	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 18:57	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 19:12	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 19:27	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 19:42	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 19:57	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 20:12	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 20:27	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 20:42	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 20:57	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 21:12	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 21:27	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 21:42	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 21:57	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 22:12	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 22:27	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 22:42	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 22:57	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 23:12	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 23:27	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 23:42	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/15/2017 23:57	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/16/2017 0:12	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/16/2017 0:27	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/16/2017 0:42	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/16/2017 0:57	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/16/2017 1:12	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/16/2017 1:27	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/16/2017 1:42	7/15/2017 17:56	Logging	13	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	19.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	_	591016
7/16/2017 1:55	7/15/2017 17:56	Tracking	13	0	0	4 / On / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5568	53.5788	42	591016
7/16/2017 1:56	7/16/2017 1:56	Location update (Tracking)	6	0	0	4 / On / Valid	Off	Off	Opened	90% / 4.05v	_	19.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	43	591016
7/16/2017 1:56	_	Ping	_	_	_	_	_	_	_	_	_	_	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	_	591016
7/16/2017 1:57	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	90% / 4.05v	_	22.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 2:12	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	90% / 4.05v	_	19.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 2:27	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	19.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 2:42	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 2:57	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 3:12	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 3:27	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 3:42	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 3:57	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 4:12	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 4:27	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 4:42	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 4:57	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 5:12	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 5:27	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 5:42	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 5:57	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 6:12	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 6:27	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 6:42	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 6:57	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 7:12	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 7:27	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 7:42	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 7:57	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 8:12	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 8:27	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 8:42	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 8:57	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 9:12	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 9:27	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 9:42	7/16/2017 1:56	Logging	4	0	0	4 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5573	53.5786	33	591016
7/16/2017 9:56	7/16/2017 9:56	Tracking	3	0	0	5 / On / Valid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	22	591016
7/16/2017 9:57	_	Ping	_	_	_	_	_	_	_	_	_	_	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	_	591016
7/16/2017 9:58	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	90% / 4.05v	_	20.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 10:13	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	90% / 4.05v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 10:28	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 10:43	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 10:58	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 11:13	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 11:28	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 11:43	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 11:58	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 12:13	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 12:28	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 12:43	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 12:58	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 13:13	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 13:28	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 13:43	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 13:58	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 14:13	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 14:28	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	16.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 14:43	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 14:58	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 15:13	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 15:28	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 15:43	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 15:58	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 16:13	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 16:28	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 16:43	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 16:58	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 17:13	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 17:28	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	17.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 17:43	7/16/2017 9:57	Logging	1	0	0	7 / Off / Invalid	Off	Off	Opened	96% / 4.08v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 17:56	7/16/2017 9:57	Tracking	1	0	0	0 / On / Invalid	Off	Off	Opened	94% / 4.07v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5569	53.5788	42	591016
7/16/2017 17:57	7/16/2017 17:57	Location update (Tracking)	0	0	0	4 / On / Valid	Off	Off	Opened	90% / 4.05v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5571	53.5787	_	591016
7/16/2017 17:57	_	Ping	_	_	_	_	_	_	_	_	_	_	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5571	53.5787	_	591016
7/16/2017 17:59	7/16/2017 17:57	Logging	0	0	0	5 / Off / Invalid	Off	Off	Opened	90% / 4.05v	_	21.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5571	53.5787	_	591016
7/16/2017 18:14	7/16/2017 17:57	Logging	0	0	0	5 / Off / Invalid	Off	Off	Opened	90% / 4.05v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5571	53.5787	_	591016
7/16/2017 18:29	7/16/2017 17:57	Logging	0	0	0	5 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5571	53.5787	_	591016
7/16/2017 18:44	7/16/2017 17:57	Logging	0	0	0	5 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5571	53.5787	_	591016
7/16/2017 18:59	7/16/2017 17:57	Logging	0	0	0	5 / Off / Invalid	Off	Off	Opened	94% / 4.07v	_	18.0c	"?œberseehafengebiet (Port Bremerhaven (Bremen, Germany, EU))"	8.5571	53.5787	_	591016
